trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
167,0,167,0,305.7434256999986,,305.7183887999272,5,305.7434256999986,305.7434256999986,0.015895099961198866,306.85571619996335,[0.35648148148148145],[0.1648148148148148],[1],[0],[0],[1.1217887999955565],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
168,0,168,0,306.9104871000163,,306.8634117000038,5,306.9104871000163,306.9104871000163,0.031385299982503057,308.67182829999365,[-0.3509259259259259],[-0.33425925925925926],[1],[0],[0],[1.7780259000137448],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
169,0,169,0,308.72265709994826,,308.6797506000148,5,308.72265709994826,308.72265709994826,0.03250939992722124,311.4072097999742,[-0.12222222222222222],[0.3037037037037037],[1],[0],[0],[2.6958850000519305],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
170,0,170,0,311.46875739993993,,311.4150059999665,10,311.46875739993993,311.46875739993993,0.038236299995332956,312.9135306000244,[-0.4898148148148148],[0.3907407407407407],[1],[0],[0],[1.4614844999741763],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
171,0,171,0,312.957227799925,,312.91668999998365,10,312.957227799925,312.957227799925,0.02608219999819994,315.45970969996415,[-0.13425925925925927],[0.22777777777777777],[1],[0],[0],[2.5169097000034526],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
172,0,172,0,315.52260809997097,,315.46723029995337,10,315.52260809997097,315.52260809997097,0.04029080003965646,317.6219400999835,[-0.25833333333333336],[0.27037037037037037],[1],[0],[0],[2.115587600041181],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
173,0,173,0,317.66620849992614,,317.62516880000476,10,317.66620849992614,317.66620849992614,0.025724500068463385,319.64237150002737,[-0.32407407407407407],[0.43796296296296294],[1],[0],[0],[1.9914256000192836],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
174,0,174,0,319.691432200023,,319.646854099934,10,319.691432200023,319.691432200023,0.028715500026009977,321.9310517000267,[0.18888888888888888],[-0.23333333333333334],[1],[0],[0],[2.255995500017889],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
175,0,175,0,321.961482899962,,321.93594049999956,5,321.961482899962,321.961482899962,0.016266199992969632,323.15469519991893,[-0.24351851851851852],[-0.007407407407407408],[1],[0],[0],[1.202744000009261],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
176,0,176,0,323.1966808999423,,323.1624758000253,5,323.1966808999423,323.1966808999423,0.025149699999019504,324.17064819997177,[0.12222222222222222],[-0.03148148148148148],[1],[0],[0],[0.9839862000662833],[],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
177,0,177,0,324.2368618999608,,324.18072689999826,5,324.2368618999608,324.2368618999608,0.04155000008177012,325.1712681999197,[-0.26666666666666666],[0.18055555555555555],[1],[0],[0],[0.9502778999740258],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
178,0,178,0,325.23499239992816,,325.17906819994096,10,325.23499239992816,325.23499239992816,0.0408566000405699,326.2769031999633,[0.4685185185185185],[0.017592592592592594],[1],[0],[0],[1.05791400000453],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
179,0,179,0,326.3258362999186,,326.28445629996713,5,326.3258362999186,326.3258362999186,0.030585499946027994,328.1039393999381,[-0.28888888888888886],[-0.4305555555555556],[1],[0],[0],[1.7898761000251397],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
180,0,180,0,328.16549279994797,,328.11181899998337,10,328.16549279994797,328.16549279994797,0.03872209996916354,329.1753339000279,[0.08333333333333333],[0.287962962962963],[1],[0],[0],[1.0258705000160262],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
181,0,181,0,329.2180920999963,,329.18289009993896,5,329.2180920999963,329.2180920999963,0.025684499996714294,330.40980139991734,[0.09259259259259259],[-0.11203703703703703],[1],[0],[0],[1.202122199931182],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
182,0,182,0,330.46365659998264,,330.4175992999226,5,330.46365659998264,330.46365659998264,0.03161579999141395,331.5206890000263,[0.25462962962962965],[-0.21944444444444444],[1],[0],[0],[1.0724927000701427],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
183,0,183,0,331.5861120999325,,331.52872780000325,10,331.5861120999325,331.5861120999325,0.04249209992121905,333.20296729996335,[-0.4101851851851852],[-0.25462962962962965],[1],[0],[0],[1.6329769999720156],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
184,0,184,0,333.27192039997317,,333.20838760002516,10,333.27192039997317,333.27192039997317,0.04748069995548576,334.79226429993287,[-0.12685185185185185],[-0.38425925925925924],[1],[0],[0],[1.5369162000715733],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
185,0,185,0,334.8453712000046,,334.79914060002193,10,334.8453712000046,334.8453712000046,0.0312502000015229,336.196506200009,[0.44351851851851853],[-0.014814814814814815],[1],[0],[0],[1.367093599983491],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
186,0,186,0,336.2427201999817,,336.2002264999319,10,336.2427201999817,336.2427201999817,0.026516900048591197,337.33879579999484,[0.21296296296296297],[0.04537037037037037],[1],[0],[0],[1.1122947999974713],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
187,0,187,0,337.370450999937,,337.34385439998005,5,337.370450999937,337.370450999937,0.015913200099021196,338.842891999986,[-0.15185185185185185],[-0.42592592592592593],[1],[0],[0],[1.483394299983047],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
188,0,188,0,338.9330801999895,,338.8507195999846,10,338.9330801999895,338.9330801999895,0.05704480002168566,340.7493347999407,[0.06759259259259259],[-0.31851851851851853],[1],[0],[0],[1.842683699913323],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
189,0,189,0,340.81935280002654,,340.7553860999178,10,340.81935280002654,340.81935280002654,0.045828200061805546,343.51052509993315,[0.287962962962963],[0.47685185185185186],[1],[0],[0],[2.709707999951206],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
190,0,190,0,343.55355830001645,,343.51820769999176,5,343.55355830001645,343.55355830001645,0.023072600015439093,344.8871139999246,[0.21296296296296297],[-0.4185185185185185],[1],[0],[0],[1.346773900091648],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
191,0,191,0,344.96647899993695,,344.89493650000077,10,344.96647899993695,344.96647899993695,0.05242530000396073,347.16546179994475,[-0.375],[0.03425925925925926],[1],[0],[0],[2.2194243000121787],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
192,0,192,0,347.1963615999557,,347.16930680000223,5,347.1963615999557,347.1963615999557,0.013937400071881711,348.8206083999248,[-0.24814814814814815],[0.025925925925925925],[1],[0],[0],[1.6374759000027552],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
193,0,193,0,348.8722731999587,,348.8283058999805,5,348.8722731999587,348.8722731999587,0.030835399986244738,351.05247480003163,[-0.18888888888888888],[-0.2518518518518518],[1],[0],[0],[2.194366900017485],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
194,0,194,0,351.1104001000058,,351.0598456999287,10,351.1104001000058,351.1104001000058,0.03614780004136264,352.8099271999672,[0.30092592592592593],[0.028703703703703703],[1],[0],[0],[1.714988399995491],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
195,0,195,0,352.85726499999873,,352.8173383999383,5,352.85726499999873,352.85726499999873,0.029831200023181736,354.33750319993123,[-0.28888888888888886],[0.42407407407407405],[1],[0],[0],[1.4913117999676615],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
196,0,196,0,354.4299702999415,,354.34425460000057,10,354.4299702999415,354.4299702999415,0.0600869000190869,355.7765130000189,[-0.2833333333333333],[0.3435185185185185],[1],[0],[0],[1.3732126000104472],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
197,0,197,0,355.8304712999379,,355.78422179992776,5,355.8304712999379,355.8304712999379,0.03177719993982464,357.9394941999344,[0.13796296296296295],[-0.3037037037037037],[1],[0],[0],[2.12427240004763],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
198,0,198,0,357.99508739996236,,357.9476242000237,5,357.99508739996236,357.99508739996236,0.03301510005258024,359.139494300005,[0.41574074074074074],[0.10555555555555556],[1],[0],[0],[1.160005500074476],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
199,0,199,0,359.2060937000206,,359.1471413000254,10,359.2060937000206,359.2060937000206,0.04356939997524023,361.6184050999582,[0.008333333333333333],[-0.45925925925925926],[1],[0],[0],[2.428745200042613],['target'],590460,001,2024-10-10_19h35.56.830,Task3_VisualSearch,2024.1.5,None,2024-10-10 19h36.09.023322 +0530,
